Unnamed: 0,Tr,Block,Gen,Genassay,Linex,Sublinex,CI,lnCI,lnCIx,O1_totalmutsx,O2_totalmutsx,Totalmutsx,GenotypeIndex
284,G0,3,0.0,G0,2,2,0.352941176,-1.041453875,-1.041453875,0.0,0.0,0.0,1
285,G0,3,0.0,G0,2,2,0.102803738,-2.274933562,-2.274933562,0.0,0.0,0.0,1
286,G0,3,0.0,G0,2,2,0.312056738,-1.164570256,-1.164570256,0.0,0.0,0.0,1
287,G0,3,0.0,G0,2,2,0.635416667,-0.453474327,-0.453474327,0.0,0.0,0.0,1
288,G0,3,0.0,G0,2,2,0.401197605,-0.913301193,-0.913301193,0.0,0.0,0.0,1
289,G0,3,0.0,G0,2,2,3.823529412,1.341173926,1.341173926,0.0,0.0,0.0,1
290,G0,3,0.0,G0,2,2,0.124183007,-2.085998942,-2.085998942,0.0,0.0,0.0,1
291,G0,3,0.0,G0,3,3,0.123762376,-2.089391873,-2.089391873,0.0,0.0,0.0,2
292,G0,3,0.0,G0,3,3,0.344827586,-1.064710737,-1.064710737,0.0,0.0,0.0,2
293,G0,3,0.0,G0,3,3,0.644444444,-0.43936666,-0.43936666,0.0,0.0,0.0,2
294,G0,3,0.0,G0,3,3,0.585526316,-0.535244151,-0.535244151,0.0,0.0,0.0,2
295,G0,3,0.0,G0,3,3,0.84,-0.174353387,-0.174353387,0.0,0.0,0.0,2
296,G0,3,0.0,G0,4,4,0.726027397,-0.320167528,-0.320167528,0.0,0.0,0.0,3
298,G0,3,0.0,G0,4,4,0.50877193,-0.675755438,-0.675755438,0.0,0.0,0.0,3
299,G0,3,0.0,G0,4,4,0.621848739,-0.4750584,-0.4750584,0.0,0.0,0.0,3
300,G0,3,0.0,G0,4,4,0.22826087,-1.477266139,-1.477266139,0.0,0.0,0.0,3
301,G0,3,0.0,G0,4,4,0.612903226,-0.489548225,-0.489548225,0.0,0.0,0.0,3
303,G0,3,0.0,G0,5,5,0.575163399,-0.553101107,-0.553101107,0.0,0.0,0.0,4
305,G0,3,0.0,G0,5,5,0.557971014,-0.583448263,-0.583448263,0.0,0.0,0.0,4
306,G0,3,0.0,G0,5,5,0.258741259,-1.351926718,-1.351926718,0.0,0.0,0.0,4
308,G0,3,0.0,G0,5,5,0.117346939,-2.142620443,-2.142620443,0.0,0.0,0.0,4
310,G0,3,0.0,G0,6,6,0.267605634,-1.318240898,-1.318240898,0.0,0.0,0.0,5
311,G0,3,0.0,G0,6,6,0.340206186,-1.078203417,-1.078203417,0.0,0.0,0.0,5
312,G0,3,0.0,G0,6,6,0.5625,-0.575364145,-0.575364145,0.0,0.0,0.0,5
313,G0,3,0.0,G0,6,6,0.558558559,-0.582395816,-0.582395816,0.0,0.0,0.0,5
314,G0,3,0.0,G0,6,6,0.384615385,-0.955511445,-0.955511445,0.0,0.0,0.0,5
315,G0,3,0.0,G0,6,6,0.231884058,-1.461517782,-1.461517782,0.0,0.0,0.0,5
317,G0,3,0.0,G0,7,7,0.337662338,-1.085708884,-1.085708884,0.0,0.0,0.0,6
318,G0,3,0.0,G0,7,7,0.186813187,-1.677646162,-1.677646162,0.0,0.0,0.0,6
319,G0,3,0.0,G0,7,7,0.143884892,-1.93874166,-1.93874166,0.0,0.0,0.0,6
320,G0,3,0.0,G0,7,7,0.144680851,-1.93322499,-1.93322499,0.0,0.0,0.0,6
321,G0,3,0.0,G0,7,7,0.195402299,-1.632694775,-1.632694775,0.0,0.0,0.0,6
322,G0,3,0.0,G0,8,8,0.262711864,-1.33669742,-1.33669742,0.0,0.0,0.0,7
323,G0,3,0.0,G0,8,8,0.34,-1.078809661,-1.078809661,0.0,0.0,0.0,7
324,G0,3,0.0,G0,8,8,0.651612903,-0.4283046,-0.4283046,0.0,0.0,0.0,7
325,G0,3,0.0,G0,8,8,0.290909091,-1.234744463,-1.234744463,0.0,0.0,0.0,7
326,G0,3,0.0,G0,8,8,0.247058824,-1.398128819,-1.398128819,0.0,0.0,0.0,7
327,G0,3,0.0,G0,8,8,0.245762712,-1.403388794,-1.403388794,0.0,0.0,0.0,7
329,G0,3,0.0,G0,9,9,0.64516129,-0.438254931,-0.438254931,0.0,0.0,0.0,8
330,G0,3,0.0,G0,9,9,0.447761194,-0.803495238,-0.803495238,0.0,0.0,0.0,8
331,G0,3,0.0,G0,9,9,0.15,-1.897119985,-1.897119985,0.0,0.0,0.0,8
333,G0,3,0.0,G0,9,9,0.603603604,-0.504837582,-0.504837582,0.0,0.0,0.0,8
335,G0,3,0.0,G0,10,10,0.735849057,-0.306730267,-0.306730267,0.0,0.0,0.0,9
336,G0,3,0.0,G0,10,10,2.465116279,0.902238978,0.902238978,0.0,0.0,0.0,9
337,G0,3,0.0,G0,10,10,0.591240876,-0.525531771,-0.525531771,0.0,0.0,0.0,9
338,G0,3,0.0,G0,10,10,2.4,0.875468737,0.875468737,0.0,0.0,0.0,9
340,G0,3,0.0,G0,11,11,0.636363636,-0.451985124,-0.451985124,0.0,0.0,0.0,10
341,G0,3,0.0,G0,11,11,0.435114504,-0.832146055,-0.832146055,0.0,0.0,0.0,10
342,G0,3,0.0,G0,11,11,0.479452055,-0.73511138,-0.73511138,0.0,0.0,0.0,10
343,G0,3,0.0,G0,11,11,0.625,-0.470003629,-0.470003629,0.0,0.0,0.0,10
345,G0,3,0.0,G0,12,12,0.68,-0.385662481,-0.385662481,0.0,0.0,0.0,11
347,G0,3,0.0,G0,12,12,0.193548387,-1.642227735,-1.642227735,0.0,0.0,0.0,11
348,G0,3,0.0,G0,12,12,0.446808511,-0.805625164,-0.805625164,0.0,0.0,0.0,11
349,G0,3,0.0,G0,12,12,0.370629371,-0.992552717,-0.992552717,0.0,0.0,0.0,11
350,G0,3,0.0,G0,13,13,0.298611111,-1.208613184,-1.208613184,0.0,0.0,0.0,12
352,G0,3,0.0,G0,13,13,1.338235294,0.291351801,0.291351801,0.0,0.0,0.0,12
353,G0,3,0.0,G0,13,13,0.162921348,-1.81448772,-1.81448772,0.0,0.0,0.0,12
355,G0,3,0.0,G0,14,14,0.641509434,-0.443931389,-0.443931389,0.0,0.0,0.0,13
356,G0,3,0.0,G0,14,14,0.307692308,-1.178654996,-1.178654996,0.0,0.0,0.0,13
357,G0,3,0.0,G0,14,14,0.081521739,-2.506885557,-2.506885557,0.0,0.0,0.0,13
358,G0,3,0.0,G0,14,14,0.236363636,-1.442383828,-1.442383828,0.0,0.0,0.0,13
360,G0,3,0.0,G0,15,15,0.71559633,-0.334639056,-0.334639056,0.0,0.0,0.0,14
361,G0,3,0.0,G0,15,15,0.564102564,-0.572519193,-0.572519193,0.0,0.0,0.0,14
362,G0,3,0.0,G0,15,15,0.274509804,-1.292768303,-1.292768303,0.0,0.0,0.0,14
363,G0,3,0.0,G0,15,15,0.5,-0.693147181,-0.693147181,0.0,0.0,0.0,14
364,G0,3,0.0,G0,15,15,0.342105263,-1.072636802,-1.072636802,0.0,0.0,0.0,14
365,G0,3,0.0,G0,16,16,0.166666667,-1.791759469,-1.791759469,0.0,0.0,0.0,15
367,G0,3,0.0,G0,16,16,0.479041916,-0.735967178,-0.735967178,0.0,0.0,0.0,15
368,G0,3,0.0,G0,16,16,0.366197183,-1.004583339,-1.004583339,0.0,0.0,0.0,15
369,G0,3,0.0,G0,16,16,0.188976378,-1.666133256,-1.666133256,0.0,0.0,0.0,15
370,G0,3,0.0,G0,17,17,0.265625,-1.325669739,-1.325669739,0.0,0.0,0.0,16
372,G0,3,0.0,G0,17,17,1.6,0.470003629,0.470003629,0.0,0.0,0.0,16
373,G0,3,0.0,G0,17,17,0.511450382,-0.670504704,-0.670504704,0.0,0.0,0.0,16
374,G0,3,0.0,G0,18,18,0.162436548,-1.817467826,-1.817467826,0.0,0.0,0.0,17
375,G0,3,0.0,G0,18,18,0.323699422,-1.127939904,-1.127939904,0.0,0.0,0.0,17
376,G0,3,0.0,G0,18,18,0.431578947,-0.840304825,-0.840304825,0.0,0.0,0.0,17
377,G0,3,0.0,G0,18,18,0.441558442,-0.817444897,-0.817444897,0.0,0.0,0.0,17
378,G0,3,0.0,G0,18,18,0.113636364,-2.174751721,-2.174751721,0.0,0.0,0.0,17
379,G0,3,0.0,G0,19,19,0.444444444,-0.810930216,-0.810930216,0.0,0.0,0.0,18
380,G0,3,0.0,G0,19,19,6.85,1.924248652,1.924248652,0.0,0.0,0.0,18
382,G0,3,0.0,G0,19,19,0.530769231,-0.633427946,-0.633427946,0.0,0.0,0.0,18
383,G0,3,0.0,G0,19,19,0.121546961,-2.107454578,-2.107454578,0.0,0.0,0.0,18
384,G0,3,0.0,G0,19,19,0.061111111,-2.795061578,-2.795061578,0.0,0.0,0.0,18
385,G0,3,0.0,G0,20,20,0.133004926,-2.017369113,-2.017369113,0.0,0.0,0.0,19
387,G0,3,0.0,G0,20,20,0.504424779,-0.684336551,-0.684336551,0.0,0.0,0.0,19
388,G0,3,0.0,G0,20,20,1.314814815,0.27369583,0.27369583,0.0,0.0,0.0,19
389,G0,3,0.0,G0,20,20,0.392307692,-0.935708818,-0.935708818,0.0,0.0,0.0,19
390,G0,3,0.0,G0,20,20,0.503597122,-0.685978691,-0.685978691,0.0,0.0,0.0,19
391,G0,3,0.0,G0,20,20,0.392857143,-0.934309237,-0.934309237,0.0,0.0,0.0,19
392,MA,1,,G150,400,400.0,1.931506849,0.658300449,0.658300449,36.0,,,20
393,MA,1,,G150,400,400.0,0.220883534,-1.510119711,-1.510119711,36.0,,,20
394,MA,1,,G150,400,400.0,0.287234043,-1.247457916,-1.247457916,36.0,,,20
395,MA,1,,G150,400,400.0,1.313043478,0.272347708,0.272347708,36.0,,,20
396,MA,1,,G150,400,400.0,1.032520325,0.032002731,0.032002731,36.0,,,20
397,MA,1,,G150,400,400.0,0.489583333,-0.71420059,-0.71420059,36.0,,,20
398,MA,1,,G150,401,401.0,0.43258427,-0.837978128,-0.837978128,33.0,,,21
399,MA,1,,G150,401,401.0,0.159292035,-1.837016061,-1.837016061,33.0,,,21
400,MA,1,,G150,401,401.0,0.234972678,-1.448286037,-1.448286037,33.0,,,21
401,MA,1,,G150,401,401.0,0.802816901,-0.219628609,-0.219628609,33.0,,,21
402,MA,1,,G150,401,401.0,0.305555556,-1.185623666,-1.185623666,33.0,,,21
403,MA,1,,G150,401,401.0,0.331210191,-1.105002087,-1.105002087,33.0,,,21
404,MA,1,,G150,401,401.0,0.185344828,-1.685537256,-1.685537256,33.0,,,21
405,MA,1,,G150,402,402.0,0.701298701,-0.354821375,-0.354821375,25.0,,,22
406,MA,1,,G150,402,402.0,0.053892216,-2.920769235,-2.920769235,25.0,,,22
407,MA,1,,G150,402,402.0,0.08677686,-2.444415288,-2.444415288,25.0,,,22
408,MA,1,,G150,402,402.0,0.333333333,-1.098612289,-1.098612289,25.0,,,22
409,MA,1,,G150,402,402.0,0.239130435,-1.430746124,-1.430746124,25.0,,,22
410,MA,1,,G150,402,402.0,1.166666667,0.15415068,0.15415068,25.0,,,22
411,MA,1,,G150,402,402.0,0.217391304,-1.526056303,-1.526056303,25.0,,,22
412,MA,1,,G150,403,403.0,0.065420561,-2.726918685,-2.726918685,40.0,,,23
413,MA,1,,G150,403,403.0,0.166666667,-1.791759469,-1.791759469,40.0,,,23
414,MA,1,,G150,403,403.0,1.109375,0.103796794,0.103796794,40.0,,,23
415,MA,1,,G150,404,404.0,0.539877301,-0.616413386,-0.616413386,22.0,,,24
416,MA,1,,G150,404,404.0,0.23655914,-1.44155704,-1.44155704,22.0,,,24
417,MA,1,,G150,404,404.0,0.578947368,-0.546543706,-0.546543706,22.0,,,24
418,MA,1,,G150,404,404.0,3.4,1.223775432,1.223775432,22.0,,,24
419,MA,1,,G150,404,404.0,0.242009132,-1.418779816,-1.418779816,22.0,,,24
420,MA,1,,G150,405,405.0,0.374100719,-0.983230215,-0.983230215,38.0,,,25
421,MA,1,,G150,405,405.0,0.393063584,-0.933783889,-0.933783889,38.0,,,25
422,MA,1,,G150,405,405.0,0.719298246,-0.329479201,-0.329479201,38.0,,,25
423,MA,1,,G150,405,405.0,0.34,-1.078809661,-1.078809661,38.0,,,25
424,MA,1,,G150,405,405.0,0.056910569,-2.866274206,-2.866274206,38.0,,,25
425,MA,1,,G150,405,405.0,0.14893617,-1.904237453,-1.904237453,38.0,,,25
426,MA,1,,G150,406,406.0,1.043478261,0.042559614,0.042559614,27.0,,,26
427,MA,1,,G150,406,406.0,0.156779661,-1.852913892,-1.852913892,27.0,,,26
428,MA,1,,G150,406,406.0,1.248,0.22154227,0.22154227,27.0,,,26
429,MA,1,,G150,406,406.0,0.328703704,-1.112598531,-1.112598531,27.0,,,26
430,MA,1,,G150,406,406.0,0.277173913,-1.283110125,-1.283110125,27.0,,,26
431,MA,1,,G150,406,406.0,0.601092896,-0.509005787,-0.509005787,27.0,,,26
432,MA,1,,G150,407,407.0,0.0546875,-2.906120115,-2.906120115,38.0,,,27
433,MA,1,,G150,407,407.0,0.266272189,-1.323236225,-1.323236225,38.0,,,27
434,MA,1,,G150,408,408.0,0.805825243,-0.21588838,-0.21588838,18.0,,,28
435,MA,1,,G150,408,408.0,0.181818182,-1.704748092,-1.704748092,18.0,,,28
436,MA,1,,G150,408,408.0,1.279569892,0.246524,0.246524,18.0,,,28
437,MA,1,,G150,408,408.0,1.051470588,0.050189745,0.050189745,18.0,,,28
438,MA,1,,G150,408,408.0,0.395833333,-0.926762032,-0.926762032,18.0,,,28
439,MA,1,,G150,408,408.0,0.537634409,-0.620576488,-0.620576488,18.0,,,28
440,MA,1,,G150,408,408.0,0.199004975,-1.614425454,-1.614425454,18.0,,,28
441,MA,1,,G150,410,410.0,0.318435754,-1.144334538,-1.144334538,29.0,,,29
442,MA,1,,G150,410,410.0,0.81512605,-0.204412515,-0.204412515,29.0,,,29
443,MA,1,,G150,410,410.0,0.351758794,-1.044809583,-1.044809583,29.0,,,29
444,MA,1,,G150,410,410.0,0.613924051,-0.487884055,-0.487884055,29.0,,,29
445,MA,1,,G150,410,410.0,6.842105263,1.923095471,1.923095471,29.0,,,29
446,MA,1,,G150,411,411.0,10.0625,2.308815643,2.308815643,24.0,,,30
447,MA,1,,G150,411,411.0,0.131274131,-2.030467537,-2.030467537,24.0,,,30
448,MA,1,,G150,411,411.0,0.470588235,-0.753771802,-0.753771802,24.0,,,30
449,MA,1,,G150,411,411.0,1.303921569,0.265376315,0.265376315,24.0,,,30
450,MA,1,,G150,411,411.0,0.534883721,-0.6257059,-0.6257059,24.0,,,30
451,MA,1,,G150,411,411.0,8.409090909,2.129313372,2.129313372,24.0,,,30
452,MA,1,,G150,411,411.0,0.081218274,-2.510615006,-2.510615006,24.0,,,30
453,MA,1,,G150,412,412.0,0.264248705,-1.330864556,-1.330864556,28.0,,,31
454,MA,1,,G150,412,412.0,0.733333333,-0.310154928,-0.310154928,28.0,,,31
455,MA,1,,G150,412,412.0,0.3359375,-1.090830148,-1.090830148,28.0,,,31
456,MA,1,,G150,412,412.0,1.980392157,0.683294884,0.683294884,28.0,,,31
457,MA,1,,G150,412,412.0,0.69047619,-0.370373788,-0.370373788,28.0,,,31
458,MA,1,,G150,412,412.0,0.507462687,-0.678332095,-0.678332095,28.0,,,31
459,MA,1,,G150,412,412.0,0.419354839,-0.869037847,-0.869037847,28.0,,,31
460,MA,1,,G150,413,413.0,0.372413793,-0.987749696,-0.987749696,37.0,,,32
461,MA,1,,G150,413,413.0,0.5,-0.693147181,-0.693147181,37.0,,,32
462,MA,1,,G150,413,413.0,0.237837838,-1.436166191,-1.436166191,37.0,,,32
463,MA,1,,G150,413,413.0,0.15503876,-1.864080131,-1.864080131,37.0,,,32
464,MA,1,,G150,413,413.0,0.697183099,-0.360707207,-0.360707207,37.0,,,32
465,MA,1,,G150,413,413.0,0.273224044,-1.297463147,-1.297463147,37.0,,,32
466,MA,1,,G150,414,414.0,0.604938272,-0.502628857,-0.502628857,35.0,,,33
467,MA,1,,G150,414,414.0,0.23255814,-1.458615023,-1.458615023,35.0,,,33
468,MA,1,,G150,414,414.0,0.338129496,-1.084326331,-1.084326331,35.0,,,33
469,MA,1,,G150,414,414.0,0.90625,-0.098440073,-0.098440073,35.0,,,33
470,MA,1,,G150,414,414.0,0.311111111,-1.16760516,-1.16760516,35.0,,,33
471,MA,1,,G150,414,414.0,0.176470588,-1.734601055,-1.734601055,35.0,,,33
472,MA,1,,G150,414,414.0,0.413793103,-0.88238918,-0.88238918,35.0,,,33
473,MA,1,,G150,415,415.0,0.412371134,-0.885831524,-0.885831524,29.0,,,34
474,MA,1,,G150,415,415.0,0.630057803,-0.461943712,-0.461943712,29.0,,,34
475,MA,1,,G150,415,415.0,1.029850746,0.029413885,0.029413885,29.0,,,34
476,MA,1,,G150,415,415.0,0.934782609,-0.067441281,-0.067441281,29.0,,,34
477,MA,1,,G150,415,415.0,0.420689655,-0.865859878,-0.865859878,29.0,,,34
478,MA,1,,G150,415,415.0,0.832,-0.183922838,-0.183922838,29.0,,,34
479,MA,1,,G150,415,415.0,0.333333333,-1.098612289,-1.098612289,29.0,,,34
480,MA,1,,G150,417,417.0,0.271084337,-1.305325299,-1.305325299,33.0,,,35
481,MA,1,,G150,417,417.0,1.096296296,0.091937495,0.091937495,33.0,,,35
482,MA,1,,G150,417,417.0,0.921052632,-0.082238098,-0.082238098,33.0,,,35
483,MA,1,,G150,417,417.0,0.858024691,-0.153122402,-0.153122402,33.0,,,35
484,MA,1,,G150,417,417.0,0.23364486,-1.45395301,-1.45395301,33.0,,,35
485,MA,1,,G150,417,417.0,0.516556291,-0.66057101,-0.66057101,33.0,,,35
486,MA,1,,G150,417,417.0,0.253968254,-1.370546004,-1.370546004,33.0,,,35
487,MA,1,,G150,418,418.0,0.520325203,-0.653301272,-0.653301272,34.0,,,36
488,MA,1,,G150,418,418.0,0.587912088,-0.531177853,-0.531177853,34.0,,,36
489,MA,1,,G150,418,418.0,0.247191011,-1.397593916,-1.397593916,34.0,,,36
490,MA,1,,G150,418,418.0,0.576923077,-0.550046337,-0.550046337,34.0,,,36
491,MA,1,,G150,418,418.0,0.1953125,-1.633154439,-1.633154439,34.0,,,36
492,MA,1,,G150,419,419.0,0.824324324,-0.193191229,-0.193191229,32.0,,,37
493,MA,1,,G150,419,419.0,0.103703704,-2.266217449,-2.266217449,32.0,,,37
494,MA,1,,G150,419,419.0,2.754385965,1.013194538,1.013194538,32.0,,,37
495,MA,1,,G150,419,419.0,0.472527473,-0.749659391,-0.749659391,32.0,,,37
496,MA,1,,G150,419,419.0,0.236263736,-1.442806571,-1.442806571,32.0,,,37
497,MA,1,,G150,419,419.0,0.174311927,-1.746908903,-1.746908903,32.0,,,37
498,MA,1,,G150,419,419.0,0.834254144,-0.181217194,-0.181217194,32.0,,,37
499,MA,1,,G150,420,420.0,0.4125,-0.885519073,-0.885519073,38.0,,,38
500,MA,1,,G150,420,420.0,0.53125,-0.632522559,-0.632522559,38.0,,,38
501,MA,1,,G150,420,420.0,2.28125,0.824723538,0.824723538,38.0,,,38
502,MA,1,,G150,420,420.0,0.952755906,-0.048396541,-0.048396541,38.0,,,38
503,MA,1,,G150,420,420.0,0.390410959,-0.940555354,-0.940555354,38.0,,,38
504,MA,1,,G150,420,420.0,2.909090909,1.06784063,1.06784063,38.0,,,38
505,MA,1,,G150,420,420.0,0.742105263,-0.298264182,-0.298264182,38.0,,,38
506,MA,1,,G150,421,421.0,1.823529412,0.60077386,0.60077386,13.0,,,39
507,MA,1,,G150,421,421.0,0.586466165,-0.533640302,-0.533640302,13.0,,,39
508,MA,1,,G150,421,421.0,0.35046729,-1.048487901,-1.048487901,13.0,,,39
509,MA,1,,G150,421,421.0,0.78343949,-0.24406145,-0.24406145,13.0,,,39
510,MA,1,,G150,421,421.0,0.57037037,-0.561469357,-0.561469357,13.0,,,39
511,MA,1,,G150,421,421.0,0.18503937,-1.687186665,-1.687186665,13.0,,,39
512,MA,1,,G150,421,421.0,1.826086957,0.602175402,0.602175402,13.0,,,39
513,MA,1,,G150,422,422.0,0.830508475,-0.185717146,-0.185717146,30.0,,,40
514,MA,1,,G150,422,422.0,0.352040816,-1.044008155,-1.044008155,30.0,,,40
515,MA,1,,G150,422,422.0,1.081761006,0.078590275,0.078590275,30.0,,,40
516,MA,1,,G150,422,422.0,1.141414141,0.132267969,0.132267969,30.0,,,40
517,MA,1,,G150,422,422.0,0.183206107,-1.697143493,-1.697143493,30.0,,,40
518,MA,1,,G150,422,422.0,0.788888889,-0.237129793,-0.237129793,30.0,,,40
519,MA,1,,G150,423,423.0,0.182291667,-1.702147311,-1.702147311,28.0,,,41
520,MA,1,,G150,423,423.0,0.308411215,-1.176321273,-1.176321273,28.0,,,41
521,MA,1,,G150,423,423.0,0.447552448,-0.803961547,-0.803961547,28.0,,,41
522,MA,1,,G150,423,423.0,1.346153846,0.297251523,0.297251523,28.0,,,41
523,MA,1,,G150,423,423.0,0.152866242,-1.878191975,-1.878191975,28.0,,,41
524,MA,1,,G150,423,423.0,0.846153846,-0.167054085,-0.167054085,28.0,,,41
525,MA,1,,G150,423,423.0,0.694444444,-0.364643114,-0.364643114,28.0,,,41
526,MA,1,,G150,424,424.0,0.266932271,-1.32076032,-1.32076032,30.0,,,42
527,MA,1,,G150,424,424.0,0.56937799,-0.563210759,-0.563210759,30.0,,,42
528,MA,1,,G150,424,424.0,0.304347826,-1.189584067,-1.189584067,30.0,,,42
529,MA,1,,G150,424,424.0,0.504761905,-0.683668437,-0.683668437,30.0,,,42
530,MA,1,,G150,424,424.0,0.5546875,-0.589350387,-0.589350387,30.0,,,42
531,MA,1,,G150,424,424.0,0.5,-0.693147181,-0.693147181,30.0,,,42
532,MA,1,,G150,424,424.0,0.666666667,-0.405465108,-0.405465108,30.0,,,42
533,MA,1,,G150,425,425.0,0.23255814,-1.458615023,-1.458615023,33.0,,,43
534,MA,1,,G150,425,425.0,0.201970443,-1.599633912,-1.599633912,33.0,,,43
535,MA,1,,G150,425,425.0,0.057471264,-2.856470206,-2.856470206,33.0,,,43
536,MA,1,,G150,425,425.0,0.178082192,-1.725510084,-1.725510084,33.0,,,43
537,MA,1,,G150,427,427.0,0.459330144,-0.77798606,-0.77798606,27.0,,,44
538,MA,1,,G150,427,427.0,0.64573991,-0.437358472,-0.437358472,27.0,,,44
539,MA,1,,G150,427,427.0,1.0,0.0,0.0,27.0,,,44
540,MA,1,,G150,427,427.0,0.246478873,-1.400478996,-1.400478996,27.0,,,44
541,MA,1,,G150,427,427.0,0.221649485,-1.506658043,-1.506658043,27.0,,,44
542,MA,1,,G150,427,427.0,0.379679144,-0.96842874,-0.96842874,27.0,,,44
543,MA,1,,G150,428,428.0,0.219409283,-1.516816423,-1.516816423,24.0,,,45
544,MA,1,,G150,428,428.0,0.395555556,-0.927464032,-0.927464032,24.0,,,45
545,MA,1,,G150,428,428.0,0.50802139,-0.677231725,-0.677231725,24.0,,,45
546,MA,1,,G150,428,428.0,1.330508475,0.285561181,0.285561181,24.0,,,45
547,MA,1,,G150,428,428.0,0.482758621,-0.7282385,-0.7282385,24.0,,,45
548,MA,1,,G150,428,428.0,0.669491525,-0.401236772,-0.401236772,24.0,,,45
549,MA,1,,G150,428,428.0,0.5,-0.693147181,-0.693147181,24.0,,,45
550,MA,1,,G150,429,429.0,0.153846154,-1.871802177,-1.871802177,33.0,,,46
551,MA,1,,G150,430,430.0,0.351485149,-1.04558782,-1.04558782,33.0,,,47
552,MA,1,,G150,430,430.0,8.909090909,2.187072206,2.187072206,33.0,,,47
553,MA,1,,G150,430,430.0,0.462809917,-0.770438855,-0.770438855,33.0,,,47
554,MA,1,,G150,430,430.0,0.436241611,-0.829559036,-0.829559036,33.0,,,47
555,MA,1,,G150,430,430.0,0.412322275,-0.885950015,-0.885950015,33.0,,,47
556,MA,1,,G150,431,431.0,0.852348993,-0.159759219,-0.159759219,28.0,,,48
557,MA,1,,G150,431,431.0,0.268571429,-1.314638372,-1.314638372,28.0,,,48
558,MA,1,,G150,431,431.0,1.233009709,0.209458098,0.209458098,28.0,,,48
559,MA,1,,G150,431,431.0,0.450867052,-0.796582768,-0.796582768,28.0,,,48
560,MA,1,,G150,431,431.0,0.219251337,-1.51753655,-1.51753655,28.0,,,48
561,MA,1,,G150,431,431.0,0.467065868,-0.761284986,-0.761284986,28.0,,,48
